省份, 城市, 商圈, 具体位置, 服务
湖南省,长沙市,长沙肯德基有限公司长沙中冶中央,嘉运路209号中冶天润菁园23栋、24栋地下室商铺110、111、113号,手机点餐
湖南省,常德市,长沙肯德基有限公司常德新桥南,武陵镇大圆盘善卷社区一层,"点唱机,店内参观,手机点餐"
湖南省,长沙市,长沙明昇壹城,黎托乡劳动东路明昇壹城二期粟塘路与黎托路交汇处西北角A4栋103、104号,手机点餐
湖南省,衡阳市,长沙肯德基有限公司衡阳南华大学,红湘校区咖啡屋一层,手机点餐
湖南省,长沙市,长沙肯德基有限公司长沙中冶中央,嘉运路209号中冶天润菁园23栋、24栋地下室商铺110、111、113号,手机点餐
湖南省,常德市,长沙肯德基有限公司常德新桥南,武陵镇大圆盘善卷社区一层,"点唱机,店内参观,手机点餐"
湖南省,长沙市,长沙龙华,长沙经济技术开发区长桥路与红树坡路交汇处汇樾小区2#栋109-111号铺面,手机点餐
湖南省,长沙市,长沙向荣路,黄兴镇黄江大道以北，向荣路以东武广新都华府三期1栋一层2号商铺,手机点餐
湖南省,常德市,长沙肯德基有限公司桃源东方明珠,漳江街道漳江阁社区东方明珠18栋一层106、107、108号,手机点餐
湖南省,长沙市,长沙肯德基有限公司松雅湖吾悦KCOFFEE,东四路以西，望仙路以北新城吾悦广场,手机点餐
湖南省,湘潭市,长沙肯德基有限公司湘潭湖南科技大学小站,响水乡桃源路科技大学（新世纪美食城）三区食堂（三白馆）一层,手机点餐
湖南省,长沙市,长沙肯德基有限公司定王台KCOFFEE,芙蓉中路88号定王大厦一楼大堂西侧,手机点餐
湖南省,长沙市,长沙肯德基有限公司未来智汇城KCOFFEE,东六路未来智汇城5#栋101号商铺,手机点餐
湖南省,长沙市,长沙长房云时代,1093&1094号商铺岳麓大道与麓谷大道交汇处东北角长房云时代商业B5栋1层1082&1083&,手机点餐
湖南省,衡阳市,长沙肯德基有限公司衡阳交通工程学院小站,呆鹰岭镇湖南交通工程学院七食堂一层,手机点餐
湖南省,长沙市,长沙肯德基有限公司比亚迪KCOFFEE,比亚迪雨花工业园职工生活超市前坪,手机点餐
湖南省,长沙市,长沙肯德基有限公司长沙湖南工商大学,岳麓大道569号湖南工商大学天猫校园MALL,手机点餐
湖南省,益阳市,长沙肯德基有限公司益阳南县赤沙广场,南州镇赤沙广场一层,手机点餐
湖南省,长沙市,长沙肯德基有限公司长沙三一工业城KCOFFEE,长沙经开区区块链产业园原三一工业城13号厂房三一云谷城市展厅前坪的三角屋顶盒子,
湖南省,长沙市,长沙肯德基有限公司晚报大厦KCOFFEE,晚报大道267号办公楼一层,手机点餐
湖南省,株洲市,长沙肯德基有限公司株洲世贸广场,新华西路628号世贸广场一期7-9号栋109号商铺,手机点餐
湖南省,郴州市,长沙肯德基有限公司资兴兴华路,兴华路和晋宁路交汇西南侧，原资兴矿务局新区安居楼主楼一层,手机点餐
湖南省,长沙市,长沙肯德基有限公司半山国际KCOFFEE,沙湾半山国际中心一楼局部区域一层,手机点餐
湖南省,长沙市,长沙肯德基有限公司宇成广场KCOFFEE,朝阳二村美富商业中心T4幢一层大堂内一侧,手机点餐
湖南省,长沙市,长沙肯德基有限公司半山国际KCOFFEE,沙湾半山国际中心一楼局部区域一层,手机点餐
湖南省,株洲市,长沙肯德基有限公司株洲渌口,渌口镇漉浦路向阳路交汇中央时代广场A栋一、二层,手机点餐
湖南省,岳阳市,长沙肯德基有限公司岳阳家宁城市广场,柳林洲镇挂扣居委会君山家宁城市广场一层,
湖南省,衡阳市,长沙肯德基有限公司衡南县雅园路,雅园路会展中心101-3室,"Wi-Fi,点唱机,店内参观,手机点餐"
湖南省,娄底市,长沙肯德基有限公司娄底市吉星路,吉星南路西侧中甸龙云台项目三栋107、108、109号商铺,
湖南省,长沙市,长沙肯德基有限公司松雅湖吾悦KCOFFEE,东四路以西，望仙路以北新城吾悦广场,手机点餐
湖南省,湘潭市,长沙肯德基有限公司湘潭湖南科技大学小站,响水乡桃源路科技大学（新世纪美食城）三区食堂（三白馆）一层,手机点餐
湖南省,长沙市,长沙肯德基有限公司定王台KCOFFEE,芙蓉中路88号定王大厦一楼大堂西侧,手机点餐
湖南省,长沙市,长沙长房云时代,1093&1094号商铺岳麓大道与麓谷大道交汇处东北角长房云时代商业B5栋1层1082&1083&,手机点餐
湖南省,长沙市,长沙肯德基有限公司比亚迪KCOFFEE,比亚迪雨花工业园职工生活超市前坪,手机点餐
湖南省,衡阳市,长沙肯德基有限公司衡阳交通工程学院小站,呆鹰岭镇湖南交通工程学院七食堂一层,手机点餐
湖南省,益阳市,长沙肯德基有限公司益阳南县赤沙广场,南州镇赤沙广场一层,手机点餐
湖南省,长沙市,长沙肯德基有限公司晚报大厦KCOFFEE,晚报大道267号办公楼一层,手机点餐
湖南省,郴州市,长沙肯德基有限公司资兴兴华路,兴华路和晋宁路交汇西南侧，原资兴矿务局新区安居楼主楼一层,手机点餐
湖南省,衡阳市,长沙肯德基有限公司衡南县雅园路,雅园路会展中心101-3室,"Wi-Fi,点唱机,店内参观,手机点餐"
湖南省,岳阳市,长沙肯德基有限公司岳阳家宁城市广场,柳林洲镇挂扣居委会君山家宁城市广场一层,
湖南省,株洲市,长沙肯德基有限公司株洲渌口,渌口镇漉浦路向阳路交汇中央时代广场A栋一、二层,手机点餐
湖南省,长沙市,长沙肯德基有限公司长沙三一工业城KCOFFEE,长沙经开区区块链产业园原三一工业城13号厂房三一云谷城市展厅前坪的三角屋顶盒子,
湖南省,长沙市,长沙肯德基有限公司宇成广场KCOFFEE,朝阳二村美富商业中心T4幢一层大堂内一侧,手机点餐
湖南省,长沙市,长沙肯德基有限公司长沙湖南工商大学,岳麓大道569号湖南工商大学天猫校园MALL,手机点餐
湖南省,株洲市,长沙肯德基有限公司株洲世贸广场,新华西路628号世贸广场一期7-9号栋109号商铺,手机点餐
湖南省,郴州市,长沙肯德基有限公司和平集市KCOFFEE,和平路和平夜市沿街铺面,手机点餐
湖南省,娄底市,长沙肯德基有限公司娄底市吉星路,吉星南路西侧中甸龙云台项目三栋107、108、109号商铺,
湖南省,长沙市,长沙肯德基有限公司未来智汇城KCOFFEE,东六路未来智汇城5#栋101号商铺,手机点餐
湖南省,郴州市,长沙肯德基有限公司和平集市KCOFFEE,和平路和平夜市沿街铺面,手机点餐
湖南省,湘西土家族苗族自治州,长沙肯德基有限公司永顺大道,灵溪镇永顺大道福石城文化公园4层012号商铺,手机点餐
湖南省,长沙市,长沙肯德基有限公司长沙银杉路,银杉路459号德润园小区商业街5-6-7栋101天恒超市一层,手机点餐
湖南省,长沙市,长沙肯德基有限公司长沙万家丽广场,万家丽中路一段85号万家丽家居生活广场A03.B03-1一层,"Wi-Fi,店内参观,手机点餐"
湖南省,长沙市,长沙肯德基有限公司长沙新红星,湘府中路二段517号红星大厦101号一层,"24小时,手机点餐"
湖南省,怀化市,长沙肯德基有限公司西都银座KCOFFEE,怀北路13号国际商贸城广场1号门,手机点餐
湖南省,常德市,长沙肯德基有限公司卫门口KCOFFEE,建设路1219号３号门面,手机点餐
湖南省,长沙市,长沙肯德基有限公司桃阳KCOFFEE,环保科技园职教城后勤配套学生公寓桃阳综合食堂1层,手机点餐
湖南省,岳阳市,长沙肯德基有限公司岳阳华容西正街,章华镇西正街步步高新天地商业G栋105、106、107、104部分层,手机点餐
湖南省,娄底市,长沙肯德基有限公司湖南人文科技学院KCOFFEE,氐星路（学院路北斗区阳光公寓一楼汇鼎食堂）进门口左侧延窗及延伸往里5米,手机点餐
湖南省,郴州市,长沙肯德基有限公司郴州新国庆,人民中路与国庆北路交汇处125、126、127房,"24小时,手机点餐"
湖南省,长沙市,长沙肯德基有限公司湖南妇女儿童医院KCOFFEE,石湖塘路9号一期A栋第一层东门右侧,"24小时,火车站店"
湖南省,株洲市,长沙肯德基有限公司栗雨株百KCOFFEE,珠江北路1015号栗雨香瑅10栋、17栋一层,手机点餐
湖南省,益阳市,长沙肯德基有限公司益阳宝基广场,龙洲路东侧、迎宾路北侧宝基广场C栋一层104、105号,手机点餐
湖南省,长沙市,长沙肯德基有限公司星沙比亚迪KCOFFEE,星沙泉塘街道小塘路75号,手机点餐
湖南省,怀化市,长沙肯德基有限公司市府中石化,迎丰东路48号,
湖南省,常德市,长沙肯德基有限公司常德欢乐城KCOFFEE,武陵大道998号和瑞欢乐城 A馆欢乐街中庭,手机点餐
湖南省,长沙市,长沙肯德基有限公司长沙中天星耀,圭塘街道木莲路与体院路交汇处中天星耀城二期1-1#1-2#101、102号商铺一层,"24小时,火车站店"
湖南省,怀化市,长沙肯德基有限公司怀化锦绣五溪,湖天开发区天星东路锦绣五溪1栋120号一层,手机点餐
湖南省,株洲市,长沙肯德基有限公司株洲金冠KCOFFEE,金冠服饰文化传媒大楼一楼1138号商铺,手机点餐
湖南省,长沙市,长沙肯德基有限公司水羊智能KCOFFEE,长沙枫林三路水羊智能制造基地东门,手机点餐
湖南省,株洲市,长沙肯德基有限公司株洲建设路,建设南路209号株洲意法时尚中心项目一层L018、L019，二层L046、,"景点店,手机点餐"
湖南省,岳阳市,长沙肯德基有限公司岳阳理工学院,湖南理工大学三食堂旁044号门店一层,手机点餐
湖南省,长沙市,长沙肯德基有限公司湖南工商大学北校区KCOFFEE,大泽湖街道东马社区工商大学津味中西餐厅一楼内,手机点餐
湖南省,株洲市,长沙肯德基有限公司株洲云龙万达KCOFFEE,云龙大道万达营销中心一层,手机点餐
湖南省,长沙市,长沙肯德基有限公司长沙湘一,青竹湖大道开福大道与青竹湖路交汇东南处北城书香里一层01、05、06铺面,手机点餐
湖南省,岳阳市,长沙肯德基有限公司鱼巷子KCOFFEE,街河口南苑酒店旁一楼,手机点餐
湖南省,长沙市,长沙肯德基有限公司湖南妇女儿童医院KCOFFEE,石湖塘路9号一期A栋第一层东门右侧,手机点餐
湖南省,怀化市,长沙肯德基有限公司中石化顺天北DT,顺天北站中石化加油站,
湖南省,长沙市,长沙肯德基有限公司梅溪华府,梅溪湖雪松路以南、映日路以东,"点唱机,火车站店,手机点餐"
湖南省,株洲市,长沙肯德基有限公司株洲天赐万象荟,铁东路3601号西园商业广场1、2、3栋天赐万象荟F1-079号商铺,景点店
湖南省,永州市,长沙肯德基有限公司永州道县湘源路,潇水北路245号步步高新天地一期一层1034、1035、1036、1037号,"Wi-Fi,店内参观,手机点餐"
湖南省,长沙市,长沙肯德基有限公司长沙新黄兴中路,黄兴中路王府井百货一层原星巴克商铺,"24小时,火车站店"
湖南省,常德市,长沙肯德基有限公司常德旭辉广场,建设东路常德旭辉CMALL一层1026号,
湖南省,长沙市,长沙肯德基有限公司长沙星珑湾DT,经开区马桥河路长房星珑湾,"店内参观,手机点餐"
湖南省,衡阳市,长沙肯德基有限公司衡阳三塘镇,三塘镇衡祁东路璟泰明珠一层,"点唱机,手机点餐"
湖南省,长沙市,长沙肯德基有限公司洋湖湿地KCOFFEE,洋湖湿地景区游乐场北侧小广场,手机点餐
湖南省,长沙市,长沙肯德基有限公司浏阳天空剧院临时,李畋路9号,24小时
湖南省,长沙市,长沙肯德基有限公司长沙文创路,马栏山视频文创产业园匍园路20号2号栋1层101、105、106部分,手机点餐
湖南省,长沙市,长沙肯德基有限公司医学院KCOFFEE,雷锋大道1501号长沙医学院一食堂和二食堂之间,火车站店
湖南省,长沙市,长沙肯德基有限公司电子科技学院KCOFFEE,高裕南路湖南电子科技职业学院第一食堂内,手机点餐
湖南省,长沙市,长沙肯德基有限公司长沙高铁出发,长沙南站候车室B区3F28号及4楼B区厨房,"24小时,火车站店"
湖南省,长沙市,长沙肯德基有限公司长沙南门口,黄兴南路130号001栋1层,火车站店
湖南省,湘潭市,长沙肯德基有限公司韶山东路DT,韶山东路与环城路交叉口华银国际大酒店旁,24小时
湖南省,长沙市,长沙肯德基有限公司长沙锦秀拾光,观沙岭石岭塘银杉路382号自编号1栋拐角处一层,"24小时,火车站店"
湖南省,长沙市,长沙肯德基有限公司白田KCOFFEE,环保科技园职教城后勤配套学生公寓白田综合食堂1层,手机点餐
湖南省,长沙市,长沙肯德基有限公司北正西外卖口,九方北正西商场三层,手机点餐
湖南省,永州市,长沙肯德基有限公司永州职业技术学院KCOFFEE,永州大道289号永州职业技术学院本部二食堂一楼,手机点餐
湖南省,益阳市,长沙肯德基有限公司益阳领秀资江,贺家桥路西侧、五一东路南侧陶然北岸、领秀资江8号楼一层,手机点餐
湖南省,怀化市,长沙肯德基有限公司怀化学院东院KCOFFEE,怀化学院东校区公租房5号门面20平,手机点餐
湖南省,衡阳市,长沙肯德基有限公司衡阳天嘉翰廷,黄白路55号天嘉翰廷一号楼102、103室,手机点餐
湖南省,长沙市,长沙肯德基有限公司中电软件园KCOFFEE,高新区尖山路39号长沙中电软件园一期 20栋负一楼美食荟左侧前坪,手机点餐
湖南省,怀化市,长沙肯德基有限公司怀化学院东院KCOFFEE,怀化学院东校区公租房5号门面20平,手机点餐
湖南省,长沙市,长沙肯德基有限公司中电软件园KCOFFEE,高新区尖山路39号长沙中电软件园一期 20栋负一楼美食荟左侧前坪,手机点餐
湖南省,衡阳市,长沙肯德基有限公司衡阳天嘉翰廷,黄白路55号天嘉翰廷一号楼102、103室,手机点餐
湖南省,娄底市,长沙肯德基有限公司娄底吾悦,黄泥路东侧、氐星路西侧娄底新城吾悦广场1F【1046】号商铺及负1F【801】号铺位,
湖南省,岳阳市,长沙肯德基有限公司岳阳观澜郡DT,G240春风大道与喻家山路交汇处洞庭美域厚秀广场1层总计使用面积为157平方米房产,手机点餐
湖南省,长沙市,长沙肯德基有限公司宁乡比亚迪KCOFFEE,宁乡工业园2#食堂餐厅北门,手机点餐
湖南省,长沙市,长沙肯德基有限公司长沙才子府,望城经开区莲湖路与喻家坡路交汇处北角才子汇24栋1层1009号铺,火车站店
湖南省,益阳市,长沙肯德基有限公司益阳太一格,凤山路北侧、团圆路东侧高新区朝阳街道羊舞岭社区太一格B#114-117号铺,手机点餐
湖南省,常德市,长沙肯德基有限公司文艺路,文艺路与和平路的交叉口东南角101、102、103、104、105,
湖南省,衡阳市,长沙肯德基有限公司衡阳衡成广场KCOFFEE,华新街道解放大道衡成广场一层外广场,景点店
湖南省,长沙市,长沙肯德基有限公司金霞DT,芙蓉北路一段153号中石化加油站,火车站店
湖南省,张家界市,长沙肯德基有限公司张家界百龙天梯,锣鼓塔街道办事处袁家界居委会(百龙天梯上站)一层总计使用面积约为148平方米、负一层使用面积约为48平方米,
湖南省,长沙市,长沙肯德基有限公司长沙国悦府,新雨路以南石坝路以北旭辉国悦府项目12栋05、06、07、08铺位,手机点餐
湖南省,株洲市,长沙肯德基有限公司中心广场KCOFFEE,建设街道建设南路108号家润多广场负一层LG212,手机点餐
